txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
33794,Stripe,SUCCESS,00,514,Desktop,Mumbai,2024-04-09 07:08:54
33795,BillDesk,PENDING,12,214,Desktop,Chennai,2024-04-09 07:12:39
33796,Stripe,SUCCESS,00,890,ATM,Bangalore,2024-04-09 07:17:02
33797,Stripe,SUCCESS,00,459,Mobile,Chennai,2024-04-09 07:40:14
33798,Razorpay,SUCCESS,00,1144,POS,Bangalore,2024-04-09 07:59:07
33799,Razorpay,SUCCESS,00,1073,Desktop,Mumbai,2024-04-09 09:07:24
33800,PayU,SUCCESS,00,1063,Mobile,Pune,2024-04-09 09:21:14
33801,PayU,SUCCESS,00,1451,POS,Mumbai,2024-04-09 09:27:42
33802,PayU,FAILED,99,1397,ATM,Delhi,2024-04-09 09:36:46
33803,Razorpay,SUCCESS,00,301,Desktop,Mumbai,2024-04-09 10:46:36
33804,BillDesk,SUCCESS,00,1401,Mobile,Delhi,2024-04-09 11:22:52
33805,Stripe,SUCCESS,00,583,Desktop,Chennai,2024-04-09 11:33:03
33806,BillDesk,SUCCESS,00,1279,Desktop,Pune,2024-04-09 12:24:14
33807,BillDesk,SUCCESS,00,370,Desktop,Chennai,2024-04-09 13:14:00
33808,Stripe,SUCCESS,00,1409,Mobile,Chennai,2024-04-09 13:39:11
33809,PayU,SUCCESS,00,682,Desktop,Mumbai,2024-04-09 14:03:02
33810,Razorpay,SUCCESS,00,884,Desktop,Pune,2024-04-09 14:16:27
33811,Razorpay,SUCCESS,00,1443,ATM,Chennai,2024-04-09 14:19:33
33812,Stripe,SUCCESS,00,458,Mobile,Delhi,2024-04-09 14:22:48
33813,PayU,SUCCESS,00,144,POS,Pune,2024-04-09 14:25:53
33814,BillDesk,SUCCESS,00,560,ATM,Mumbai,2024-04-09 15:02:30
33815,PayU,SUCCESS,00,189,Desktop,Pune,2024-04-09 16:07:34
33816,PayU,SUCCESS,00,856,POS,Chennai,2024-04-09 18:05:32
33817,Stripe,SUCCESS,00,1077,Desktop,Pune,2024-04-09 18:28:53
33818,PayU,FAILED,12,422,ATM,Delhi,2024-04-09 20:17:20
33819,Stripe,SUCCESS,00,554,Mobile,Chennai,2024-04-09 20:29:25
33820,BillDesk,SUCCESS,00,361,Desktop,Pune,2024-04-09 21:04:09
33821,BillDesk,SUCCESS,00,511,ATM,Bangalore,2024-04-09 21:49:23
33822,Stripe,SUCCESS,00,1447,Desktop,Delhi,2024-04-09 22:06:20
33823,BillDesk,SUCCESS,00,780,Mobile,Mumbai,2024-04-09 23:47:29
33824,PayU,SUCCESS,00,592,POS,Chennai,2024-04-10 00:27:11
33825,Razorpay,SUCCESS,00,812,POS,Mumbai,2024-04-10 01:16:50
33826,Razorpay,SUCCESS,00,1202,Desktop,Chennai,2024-04-10 01:46:04
33827,BillDesk,SUCCESS,00,981,Mobile,Delhi,2024-04-10 01:58:52
33828,BillDesk,SUCCESS,00,1075,POS,Bangalore,2024-04-10 02:21:50
33829,Stripe,SUCCESS,00,1155,ATM,Pune,2024-04-10 03:54:25
33830,Stripe,SUCCESS,00,1277,Mobile,Mumbai,2024-04-10 03:58:53
33831,PayU,SUCCESS,00,254,Mobile,Chennai,2024-04-10 04:06:43
33832,PayU,SUCCESS,00,1496,ATM,Delhi,2024-04-10 06:23:43
33833,BillDesk,SUCCESS,00,1241,Desktop,Pune,2024-04-10 08:37:03
33834,Razorpay,SUCCESS,00,579,POS,Delhi,2024-04-10 08:49:36
33835,Razorpay,SUCCESS,00,858,Desktop,Delhi,2024-04-10 10:06:12
33836,Razorpay,SUCCESS,00,891,POS,Pune,2024-04-10 13:36:43
33837,Stripe,SUCCESS,00,1159,ATM,Chennai,2024-04-10 15:09:28
33838,Stripe,SUCCESS,00,900,Desktop,Bangalore,2024-04-10 15:15:59
33839,Stripe,SUCCESS,00,210,Mobile,Mumbai,2024-04-10 15:39:51
33840,Razorpay,SUCCESS,00,1441,Mobile,Bangalore,2024-04-10 16:08:38
33841,BillDesk,SUCCESS,00,1226,Mobile,Chennai,2024-04-10 16:20:56
33842,Stripe,SUCCESS,00,1488,POS,Mumbai,2024-04-10 16:49:02
33843,Stripe,FAILED,99,270,POS,Chennai,2024-04-10 17:49:38
33844,PayU,SUCCESS,00,1304,POS,Mumbai,2024-04-10 17:52:33
33845,Stripe,FAILED,12,254,Mobile,Chennai,2024-04-10 18:26:25
33846,BillDesk,SUCCESS,00,1211,POS,Bangalore,2024-04-10 18:47:58
33847,PayU,SUCCESS,00,1411,Desktop,Mumbai,2024-04-10 19:13:33
33848,Razorpay,SUCCESS,00,469,Mobile,Pune,2024-04-10 19:28:02
33849,BillDesk,SUCCESS,00,183,Desktop,Delhi,2024-04-10 19:40:05
33850,Stripe,SUCCESS,00,1200,POS,Pune,2024-04-10 19:49:44
33851,PayU,SUCCESS,00,216,ATM,Delhi,2024-04-10 19:57:14
33852,BillDesk,SUCCESS,00,1472,Desktop,Pune,2024-04-10 20:21:23
33853,BillDesk,SUCCESS,00,239,Desktop,Pune,2024-04-10 20:51:49
33854,Razorpay,SUCCESS,00,808,ATM,Chennai,2024-04-10 21:23:01
33855,PayU,SUCCESS,00,139,Desktop,Pune,2024-04-10 21:41:12
33856,BillDesk,FAILED,05,635,ATM,Pune,2024-04-10 21:45:25
33857,Razorpay,SUCCESS,00,143,Mobile,Pune,2024-04-10 23:08:56
33858,Razorpay,SUCCESS,00,1498,Mobile,Bangalore,2024-04-10 23:21:14
33859,BillDesk,SUCCESS,00,820,POS,Delhi,2024-04-10 23:26:08
33860,Stripe,SUCCESS,00,408,ATM,Mumbai,2024-04-11 00:37:06
33861,Stripe,SUCCESS,00,702,ATM,Bangalore,2024-04-11 00:56:03
33862,BillDesk,FAILED,05,1106,POS,Mumbai,2024-04-11 01:31:42
33863,Stripe,SUCCESS,00,1311,POS,Pune,2024-04-11 01:38:22
33864,BillDesk,SUCCESS,00,216,ATM,Mumbai,2024-04-11 03:19:18
33865,PayU,SUCCESS,00,1320,POS,Mumbai,2024-04-11 03:26:40
33866,Stripe,SUCCESS,00,1065,POS,Pune,2024-04-11 04:25:54
33867,PayU,FAILED,12,1099,ATM,Delhi,2024-04-11 04:31:26
33868,Stripe,SUCCESS,00,811,Mobile,Bangalore,2024-04-11 05:19:12
33869,PayU,SUCCESS,00,511,Mobile,Pune,2024-04-11 05:19:18
33870,Stripe,SUCCESS,00,293,ATM,Pune,2024-04-11 05:32:26
33871,Razorpay,SUCCESS,00,912,Desktop,Mumbai,2024-04-11 06:10:15
33872,BillDesk,SUCCESS,00,297,ATM,Delhi,2024-04-11 06:14:42
33873,Razorpay,SUCCESS,00,887,POS,Pune,2024-04-11 07:34:57
33874,BillDesk,SUCCESS,00,1326,Desktop,Delhi,2024-04-11 08:16:27
33875,Razorpay,SUCCESS,00,566,Desktop,Delhi,2024-04-11 08:44:19
33876,Razorpay,FAILED,05,1223,ATM,Pune,2024-04-11 10:05:29
33877,Razorpay,SUCCESS,00,405,Desktop,Bangalore,2024-04-11 11:08:24
33878,Razorpay,SUCCESS,00,1391,POS,Delhi,2024-04-11 12:34:19
33879,BillDesk,SUCCESS,00,277,POS,Bangalore,2024-04-11 12:37:15
33880,BillDesk,SUCCESS,00,170,Desktop,Chennai,2024-04-11 12:38:41
33881,BillDesk,SUCCESS,00,1331,ATM,Mumbai,2024-04-11 12:42:03
33882,Razorpay,SUCCESS,00,432,Desktop,Bangalore,2024-04-11 14:10:24
33883,Stripe,SUCCESS,00,544,Desktop,Mumbai,2024-04-11 14:13:56
33884,Razorpay,SUCCESS,00,323,ATM,Chennai,2024-04-11 14:33:30
33885,PayU,SUCCESS,00,901,Desktop,Pune,2024-04-11 15:20:25
33886,PayU,SUCCESS,00,1287,ATM,Pune,2024-04-11 15:20:46
33887,PayU,SUCCESS,00,571,Mobile,Delhi,2024-04-11 15:29:20
33888,BillDesk,SUCCESS,00,1382,Mobile,Chennai,2024-04-11 15:39:11
33889,Stripe,SUCCESS,00,675,ATM,Mumbai,2024-04-11 16:28:09
33890,BillDesk,SUCCESS,00,177,POS,Delhi,2024-04-11 16:53:11
33891,Stripe,SUCCESS,00,106,POS,Chennai,2024-04-11 17:10:02
33892,Razorpay,SUCCESS,00,500,POS,Bangalore,2024-04-11 17:52:03
33893,BillDesk,SUCCESS,00,293,Desktop,Pune,2024-04-11 18:04:16
33894,Razorpay,SUCCESS,00,645,ATM,Delhi,2024-04-11 19:23:45
33895,Stripe,SUCCESS,00,585,POS,Mumbai,2024-04-11 19:38:45
33896,Stripe,SUCCESS,00,1405,ATM,Mumbai,2024-04-11 20:46:38
33897,Stripe,SUCCESS,00,1373,ATM,Delhi,2024-04-11 23:11:45
33898,PayU,FAILED,05,524,Desktop,Bangalore,2024-04-11 23:44:47
33899,Razorpay,SUCCESS,00,723,ATM,Delhi,2024-04-12 04:22:02
33900,BillDesk,SUCCESS,00,1214,POS,Mumbai,2024-04-12 05:44:17
33901,Stripe,SUCCESS,00,1308,ATM,Chennai,2024-04-12 06:10:03
33902,BillDesk,FAILED,12,279,ATM,Pune,2024-04-12 06:15:10
33903,PayU,SUCCESS,00,104,Desktop,Delhi,2024-04-12 06:32:51
33904,Razorpay,SUCCESS,00,159,POS,Chennai,2024-04-12 06:41:34
33905,BillDesk,SUCCESS,00,713,POS,Delhi,2024-04-12 08:40:53
33906,Razorpay,SUCCESS,00,1324,ATM,Mumbai,2024-04-12 09:41:05
33907,Razorpay,SUCCESS,00,470,POS,Bangalore,2024-04-12 10:11:16
33908,Stripe,SUCCESS,00,232,Mobile,Pune,2024-04-12 10:20:34
33909,Razorpay,FAILED,99,1263,ATM,Pune,2024-04-12 10:23:18
33910,Stripe,SUCCESS,00,164,ATM,Delhi,2024-04-12 10:31:25
33911,Stripe,SUCCESS,00,1404,POS,Bangalore,2024-04-12 10:48:39
33912,Razorpay,SUCCESS,00,186,POS,Delhi,2024-04-12 11:42:37
33913,BillDesk,SUCCESS,00,983,Mobile,Bangalore,2024-04-12 12:02:25
33914,PayU,SUCCESS,00,1449,POS,Chennai,2024-04-12 12:24:01
33915,Razorpay,SUCCESS,00,1012,POS,Chennai,2024-04-12 12:45:14
33916,BillDesk,FAILED,05,1441,Mobile,Pune,2024-04-12 14:48:18
33917,Razorpay,SUCCESS,00,200,ATM,Delhi,2024-04-12 14:54:23
33918,Stripe,SUCCESS,00,865,Mobile,Mumbai,2024-04-12 15:03:43
33919,PayU,SUCCESS,00,339,ATM,Mumbai,2024-04-12 15:33:24
33920,Razorpay,SUCCESS,00,385,POS,Mumbai,2024-04-12 17:04:14
33921,Stripe,SUCCESS,00,529,Mobile,Bangalore,2024-04-12 17:26:52
33922,Stripe,SUCCESS,00,778,ATM,Delhi,2024-04-12 18:09:42
33923,Stripe,SUCCESS,00,1214,Mobile,Pune,2024-04-12 18:38:48
33924,Stripe,SUCCESS,00,142,ATM,Chennai,2024-04-12 19:17:04
33925,PayU,SUCCESS,00,984,Mobile,Chennai,2024-04-12 19:48:47
33926,Stripe,SUCCESS,00,1403,Mobile,Mumbai,2024-04-12 20:59:06
33927,PayU,SUCCESS,00,1275,POS,Chennai,2024-04-12 20:59:34
33928,Stripe,SUCCESS,00,533,ATM,Delhi,2024-04-12 21:44:51
33929,Stripe,SUCCESS,00,913,Desktop,Chennai,2024-04-12 21:54:16
33930,Razorpay,SUCCESS,00,1465,POS,Chennai,2024-04-12 22:08:39
33931,Razorpay,SUCCESS,00,1223,Desktop,Pune,2024-04-12 22:12:17
33932,PayU,SUCCESS,00,825,Desktop,Bangalore,2024-04-12 23:06:36
33933,Stripe,SUCCESS,00,430,POS,Mumbai,2024-04-12 23:39:51
33934,Stripe,SUCCESS,00,611,Mobile,Pune,2024-04-13 00:15:25
33935,Razorpay,FAILED,99,1344,ATM,Chennai,2024-04-13 00:27:44
33936,PayU,SUCCESS,00,209,POS,Mumbai,2024-04-13 00:48:56
33937,PayU,SUCCESS,00,1282,Mobile,Chennai,2024-04-13 01:04:13
33938,PayU,SUCCESS,00,1056,ATM,Delhi,2024-04-13 01:34:55
33939,BillDesk,SUCCESS,00,1133,Desktop,Bangalore,2024-04-13 02:57:07
33940,Razorpay,FAILED,05,286,Desktop,Pune,2024-04-13 03:42:35
33941,Razorpay,SUCCESS,00,376,Desktop,Delhi,2024-04-13 04:37:15
33942,PayU,SUCCESS,00,1245,Desktop,Chennai,2024-04-13 04:47:30
33943,Razorpay,SUCCESS,00,736,Desktop,Delhi,2024-04-13 05:24:20
33944,BillDesk,FAILED,99,1025,ATM,Bangalore,2024-04-13 05:27:07
33945,BillDesk,SUCCESS,00,308,ATM,Bangalore,2024-04-13 05:48:55
33946,BillDesk,PENDING,05,948,POS,Chennai,2024-04-13 07:18:53
33947,Stripe,SUCCESS,00,894,Desktop,Mumbai,2024-04-13 07:48:51
33948,Stripe,SUCCESS,00,949,POS,Mumbai,2024-04-13 08:12:50
33949,Stripe,SUCCESS,00,1371,POS,Delhi,2024-04-13 08:29:21
33950,PayU,SUCCESS,00,1241,Desktop,Mumbai,2024-04-13 08:46:42
33951,BillDesk,SUCCESS,00,1383,Desktop,Mumbai,2024-04-13 09:01:05
33952,BillDesk,SUCCESS,00,173,Mobile,Bangalore,2024-04-13 10:09:52
33953,Razorpay,SUCCESS,00,692,ATM,Delhi,2024-04-13 12:10:00
33954,Razorpay,FAILED,05,771,ATM,Pune,2024-04-13 12:14:50
33955,PayU,SUCCESS,00,1086,Desktop,Chennai,2024-04-13 13:38:22
33956,Stripe,SUCCESS,00,270,Desktop,Delhi,2024-04-13 15:00:39
33957,PayU,SUCCESS,00,335,Mobile,Chennai,2024-04-13 15:36:24
33958,BillDesk,SUCCESS,00,1028,POS,Pune,2024-04-13 16:56:11
33959,BillDesk,FAILED,05,212,Mobile,Mumbai,2024-04-13 17:00:02
33960,BillDesk,SUCCESS,00,225,Desktop,Mumbai,2024-04-13 17:15:20
33961,BillDesk,SUCCESS,00,1115,Mobile,Delhi,2024-04-13 18:49:30
33962,PayU,SUCCESS,00,1310,Mobile,Mumbai,2024-04-13 18:50:42
33963,PayU,SUCCESS,00,543,Mobile,Pune,2024-04-13 18:54:16
33964,PayU,SUCCESS,00,941,Desktop,Chennai,2024-04-13 19:17:52
33965,PayU,SUCCESS,00,1064,POS,Delhi,2024-04-13 20:34:08
33966,BillDesk,SUCCESS,00,1459,Mobile,Delhi,2024-04-13 22:41:46
33967,Razorpay,SUCCESS,00,670,Mobile,Bangalore,2024-04-13 22:45:05
33968,PayU,SUCCESS,00,1149,Desktop,Delhi,2024-04-14 00:05:30
33969,Stripe,SUCCESS,00,1326,Mobile,Chennai,2024-04-14 01:21:08
33970,PayU,SUCCESS,00,678,Desktop,Chennai,2024-04-14 01:29:18
33971,BillDesk,SUCCESS,00,183,ATM,Pune,2024-04-14 02:32:56
33972,BillDesk,SUCCESS,00,1471,Mobile,Mumbai,2024-04-14 03:29:03
33973,PayU,SUCCESS,00,1057,ATM,Chennai,2024-04-14 03:37:19
33974,Stripe,SUCCESS,00,134,POS,Pune,2024-04-14 04:12:37
33975,BillDesk,SUCCESS,00,1069,Mobile,Chennai,2024-04-14 04:21:12
33976,PayU,SUCCESS,00,569,ATM,Pune,2024-04-14 04:47:47
33977,Razorpay,SUCCESS,00,837,ATM,Delhi,2024-04-14 04:53:09
33978,BillDesk,SUCCESS,00,1463,POS,Pune,2024-04-14 05:04:22
33979,Stripe,SUCCESS,00,1178,Mobile,Chennai,2024-04-14 06:01:41
33980,Razorpay,SUCCESS,00,1317,POS,Mumbai,2024-04-14 09:12:57
33981,Razorpay,SUCCESS,00,551,POS,Bangalore,2024-04-14 10:09:24
33982,Stripe,SUCCESS,00,837,Mobile,Bangalore,2024-04-14 10:41:15
33983,Stripe,FAILED,12,806,Mobile,Bangalore,2024-04-14 13:11:58
33984,PayU,SUCCESS,00,1200,POS,Pune,2024-04-14 13:26:21
33985,Stripe,SUCCESS,00,947,ATM,Delhi,2024-04-14 14:28:27
33986,PayU,SUCCESS,00,162,Mobile,Mumbai,2024-04-14 14:30:03
33987,Razorpay,FAILED,05,178,POS,Pune,2024-04-14 14:55:50
33988,PayU,SUCCESS,00,1161,ATM,Delhi,2024-04-14 15:37:34
33989,BillDesk,SUCCESS,00,767,ATM,Pune,2024-04-14 16:21:42
33990,Stripe,SUCCESS,00,1039,ATM,Bangalore,2024-04-14 16:39:57
33991,BillDesk,SUCCESS,00,787,Mobile,Pune,2024-04-14 17:06:51
33992,Stripe,FAILED,12,206,ATM,Pune,2024-04-14 17:49:51
33993,PayU,SUCCESS,00,794,POS,Mumbai,2024-04-14 18:30:32
33994,PayU,SUCCESS,00,304,Mobile,Mumbai,2024-04-14 18:41:36
33995,Stripe,SUCCESS,00,161,Desktop,Mumbai,2024-04-14 18:58:02
33996,Stripe,SUCCESS,00,1242,POS,Pune,2024-04-14 19:29:21
33997,BillDesk,SUCCESS,00,808,Mobile,Pune,2024-04-14 19:59:33
33998,BillDesk,SUCCESS,00,1367,Mobile,Mumbai,2024-04-14 20:39:04
33999,BillDesk,SUCCESS,00,1190,POS,Bangalore,2024-04-14 22:47:22
34000,PayU,SUCCESS,00,1341,Desktop,Bangalore,2024-04-14 23:27:52
34001,Stripe,SUCCESS,00,351,POS,Mumbai,2024-04-15 00:07:36
34002,BillDesk,SUCCESS,00,489,Desktop,Mumbai,2024-04-15 00:29:28
34003,Razorpay,SUCCESS,00,1130,ATM,Delhi,2024-04-15 00:35:32
34004,BillDesk,SUCCESS,00,445,Mobile,Mumbai,2024-04-15 01:18:48
34005,BillDesk,FAILED,12,522,Desktop,Pune,2024-04-15 01:38:14
34006,BillDesk,SUCCESS,00,1492,Desktop,Mumbai,2024-04-15 02:42:10
34007,PayU,SUCCESS,00,510,ATM,Pune,2024-04-15 03:29:33
34008,PayU,SUCCESS,00,1051,Desktop,Delhi,2024-04-15 04:19:05
34009,BillDesk,SUCCESS,00,1266,Desktop,Bangalore,2024-04-15 04:28:57
34010,Razorpay,SUCCESS,00,1234,ATM,Delhi,2024-04-15 06:07:13
34011,Razorpay,SUCCESS,00,1046,Mobile,Mumbai,2024-04-15 06:52:00
34012,Razorpay,SUCCESS,00,1101,Desktop,Chennai,2024-04-15 07:24:31
34013,Razorpay,SUCCESS,00,1358,POS,Delhi,2024-04-15 07:30:24
34014,PayU,SUCCESS,00,896,ATM,Pune,2024-04-15 07:38:26
34015,Razorpay,SUCCESS,00,452,Desktop,Chennai,2024-04-15 07:49:17
34016,Stripe,SUCCESS,00,1431,ATM,Mumbai,2024-04-15 08:14:53
34017,Razorpay,SUCCESS,00,1110,POS,Chennai,2024-04-15 08:37:27
34018,Razorpay,SUCCESS,00,208,Mobile,Mumbai,2024-04-15 09:27:59
34019,Razorpay,SUCCESS,00,1113,POS,Chennai,2024-04-15 09:54:12
34020,PayU,SUCCESS,00,738,Mobile,Bangalore,2024-04-15 10:16:53
34021,Razorpay,SUCCESS,00,818,POS,Mumbai,2024-04-15 11:13:49
34022,PayU,FAILED,99,1150,ATM,Pune,2024-04-15 11:23:07
34023,Stripe,SUCCESS,00,1400,POS,Mumbai,2024-04-15 11:24:40
34024,BillDesk,SUCCESS,00,251,Desktop,Delhi,2024-04-15 11:27:56
34025,BillDesk,SUCCESS,00,776,POS,Mumbai,2024-04-15 12:21:35
34026,BillDesk,SUCCESS,00,591,Mobile,Bangalore,2024-04-15 13:15:05
34027,PayU,FAILED,99,1075,ATM,Bangalore,2024-04-15 13:55:07
34028,BillDesk,FAILED,99,360,POS,Pune,2024-04-15 14:04:03
34029,PayU,SUCCESS,00,1064,POS,Mumbai,2024-04-15 14:16:56
34030,BillDesk,SUCCESS,00,1261,POS,Chennai,2024-04-15 16:19:46
34031,PayU,SUCCESS,00,838,Desktop,Delhi,2024-04-15 16:30:02
34032,PayU,SUCCESS,00,1483,Mobile,Bangalore,2024-04-15 16:48:09
34033,Razorpay,SUCCESS,00,123,Desktop,Bangalore,2024-04-15 17:20:04
34034,Stripe,SUCCESS,00,1124,ATM,Mumbai,2024-04-15 17:26:20
34035,PayU,SUCCESS,00,336,Mobile,Bangalore,2024-04-15 18:21:18
34036,Razorpay,SUCCESS,00,1362,Mobile,Pune,2024-04-15 18:32:04
34037,PayU,SUCCESS,00,146,ATM,Delhi,2024-04-15 19:20:57
34038,BillDesk,SUCCESS,00,668,ATM,Bangalore,2024-04-15 20:39:29
34039,Razorpay,SUCCESS,00,1102,ATM,Chennai,2024-04-15 21:46:40
34040,Razorpay,SUCCESS,00,1267,POS,Bangalore,2024-04-15 22:29:53
34041,PayU,SUCCESS,00,312,ATM,Chennai,2024-04-15 22:59:51
34042,Razorpay,SUCCESS,00,876,Mobile,Pune,2024-04-15 23:56:38
34043,Stripe,SUCCESS,00,1155,ATM,Chennai,2024-04-16 01:28:15
34044,Stripe,SUCCESS,00,416,ATM,Mumbai,2024-04-16 01:42:06
34045,Stripe,FAILED,12,270,ATM,Delhi,2024-04-16 01:52:02
34046,Razorpay,FAILED,05,760,ATM,Mumbai,2024-04-16 02:03:55
34047,PayU,SUCCESS,00,1159,ATM,Bangalore,2024-04-16 02:31:28
34048,BillDesk,SUCCESS,00,1420,Mobile,Delhi,2024-04-16 03:19:31
34049,PayU,SUCCESS,00,716,Mobile,Bangalore,2024-04-16 03:19:50
34050,PayU,FAILED,05,623,POS,Delhi,2024-04-16 03:58:51
34051,Razorpay,SUCCESS,00,512,Desktop,Bangalore,2024-04-16 04:22:08
34052,Razorpay,SUCCESS,00,1402,Mobile,Chennai,2024-04-16 04:26:09
34053,Stripe,FAILED,12,988,Desktop,Bangalore,2024-04-16 04:58:33
34054,PayU,SUCCESS,00,1368,Desktop,Bangalore,2024-04-16 05:12:55
34055,Razorpay,SUCCESS,00,429,Desktop,Chennai,2024-04-16 06:40:08
34056,Razorpay,SUCCESS,00,950,POS,Pune,2024-04-16 06:45:06
34057,PayU,SUCCESS,00,1176,Mobile,Chennai,2024-04-16 06:50:04
34058,BillDesk,SUCCESS,00,330,POS,Pune,2024-04-16 07:44:42
34059,BillDesk,FAILED,12,1254,POS,Pune,2024-04-16 07:54:04
34060,PayU,SUCCESS,00,1392,POS,Pune,2024-04-16 08:56:09
34061,PayU,SUCCESS,00,206,POS,Bangalore,2024-04-16 09:57:15
34062,Razorpay,SUCCESS,00,517,POS,Chennai,2024-04-16 10:04:06
34063,Stripe,SUCCESS,00,1499,Mobile,Chennai,2024-04-16 10:33:40
34064,Stripe,SUCCESS,00,1014,ATM,Delhi,2024-04-16 10:44:22
34065,Razorpay,SUCCESS,00,610,Mobile,Bangalore,2024-04-16 10:58:20
34066,PayU,SUCCESS,00,1374,Mobile,Mumbai,2024-04-16 11:42:39
34067,Razorpay,SUCCESS,00,858,ATM,Mumbai,2024-04-16 11:47:39
34068,PayU,FAILED,12,832,Mobile,Bangalore,2024-04-16 13:56:41
34069,BillDesk,SUCCESS,00,1019,Mobile,Chennai,2024-04-16 15:41:20
34070,Razorpay,SUCCESS,00,670,ATM,Bangalore,2024-04-16 16:10:31
34071,BillDesk,SUCCESS,00,181,Mobile,Mumbai,2024-04-16 16:34:37
34072,BillDesk,SUCCESS,00,372,POS,Pune,2024-04-16 16:41:10
34073,Stripe,SUCCESS,00,1341,ATM,Pune,2024-04-16 16:55:16
34074,PayU,SUCCESS,00,1354,Mobile,Chennai,2024-04-16 19:01:45
34075,Razorpay,SUCCESS,00,571,Mobile,Delhi,2024-04-16 19:08:29
34076,Stripe,SUCCESS,00,480,Desktop,Pune,2024-04-16 20:06:22
34077,PayU,SUCCESS,00,925,POS,Pune,2024-04-16 20:09:14
34078,PayU,SUCCESS,00,447,POS,Pune,2024-04-16 20:25:54
34079,BillDesk,FAILED,12,117,Mobile,Chennai,2024-04-16 20:40:14
34080,PayU,SUCCESS,00,1359,ATM,Chennai,2024-04-16 21:18:33
34081,BillDesk,SUCCESS,00,890,Desktop,Bangalore,2024-04-16 23:01:40
34082,PayU,SUCCESS,00,1221,Mobile,Mumbai,2024-04-16 23:11:37
34083,PayU,SUCCESS,00,408,Mobile,Pune,2024-04-16 23:19:38
34084,BillDesk,SUCCESS,00,1305,POS,Mumbai,2024-04-16 23:54:55
34085,BillDesk,SUCCESS,00,430,Mobile,Delhi,2024-04-17 00:41:05
34086,Razorpay,SUCCESS,00,399,POS,Pune,2024-04-17 00:50:19
34087,BillDesk,SUCCESS,00,430,ATM,Pune,2024-04-17 01:02:37
34088,BillDesk,SUCCESS,00,426,ATM,Delhi,2024-04-17 01:20:42
34089,Stripe,SUCCESS,00,312,Mobile,Chennai,2024-04-17 01:49:55
34090,Razorpay,SUCCESS,00,1400,POS,Bangalore,2024-04-17 01:53:41
34091,BillDesk,SUCCESS,00,389,ATM,Chennai,2024-04-17 02:49:43
34092,Stripe,SUCCESS,00,522,Desktop,Mumbai,2024-04-17 04:16:21
34093,BillDesk,PENDING,99,757,Mobile,Delhi,2024-04-17 05:05:10
34094,Stripe,SUCCESS,00,1369,POS,Pune,2024-04-17 05:59:10
34095,PayU,SUCCESS,00,843,POS,Pune,2024-04-17 06:42:38
34096,Razorpay,SUCCESS,00,1156,POS,Mumbai,2024-04-17 06:43:53
34097,Razorpay,SUCCESS,00,409,Mobile,Pune,2024-04-17 06:54:15
34098,Razorpay,SUCCESS,00,825,ATM,Chennai,2024-04-17 07:10:49
34099,Razorpay,SUCCESS,00,228,ATM,Delhi,2024-04-17 07:29:24
34100,Razorpay,SUCCESS,00,1333,ATM,Chennai,2024-04-17 07:58:26
34101,Stripe,SUCCESS,00,798,Mobile,Chennai,2024-04-17 08:18:04
34102,Stripe,SUCCESS,00,457,Desktop,Bangalore,2024-04-17 09:00:48
34103,Razorpay,PENDING,99,803,POS,Delhi,2024-04-17 09:06:19
34104,Stripe,SUCCESS,00,230,Desktop,Bangalore,2024-04-17 10:48:44
34105,Stripe,SUCCESS,00,1064,ATM,Bangalore,2024-04-17 11:53:39
34106,Stripe,SUCCESS,00,746,ATM,Pune,2024-04-17 12:38:19
34107,Razorpay,SUCCESS,00,789,Desktop,Mumbai,2024-04-17 12:47:36
34108,PayU,SUCCESS,00,1224,Mobile,Bangalore,2024-04-17 13:08:07
34109,BillDesk,SUCCESS,00,1043,POS,Pune,2024-04-17 14:06:21
34110,PayU,SUCCESS,00,936,Desktop,Pune,2024-04-17 14:26:14
34111,PayU,PENDING,05,1211,Mobile,Delhi,2024-04-17 15:12:38
34112,Razorpay,SUCCESS,00,1005,POS,Bangalore,2024-04-17 15:28:17
34113,Razorpay,SUCCESS,00,251,POS,Chennai,2024-04-17 15:42:54
34114,BillDesk,SUCCESS,00,1446,ATM,Mumbai,2024-04-17 16:33:07
34115,BillDesk,SUCCESS,00,328,POS,Chennai,2024-04-17 17:30:44
34116,Stripe,SUCCESS,00,1267,POS,Bangalore,2024-04-17 18:39:09
34117,PayU,SUCCESS,00,749,POS,Chennai,2024-04-17 19:01:19
34118,PayU,SUCCESS,00,934,ATM,Bangalore,2024-04-17 19:51:32
34119,Razorpay,SUCCESS,00,700,Mobile,Chennai,2024-04-17 20:16:56
34120,PayU,SUCCESS,00,823,ATM,Bangalore,2024-04-17 20:26:00
34121,PayU,SUCCESS,00,581,ATM,Delhi,2024-04-17 20:37:13
34122,BillDesk,FAILED,99,768,Desktop,Pune,2024-04-17 21:21:08
34123,PayU,SUCCESS,00,190,Desktop,Pune,2024-04-17 22:42:10
34124,Razorpay,SUCCESS,00,749,ATM,Delhi,2024-04-17 23:03:38
34125,Razorpay,SUCCESS,00,890,ATM,Pune,2024-04-17 23:39:24
34126,BillDesk,SUCCESS,00,1099,POS,Bangalore,2024-04-18 01:51:24
