txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
46369,PayU,SUCCESS,00,531,ATM,Mumbai,2025-02-08 14:22:50
46370,Stripe,SUCCESS,00,1431,POS,Pune,2025-02-08 14:25:31
46371,Razorpay,SUCCESS,00,946,Mobile,Bangalore,2025-02-08 14:44:49
46372,PayU,SUCCESS,00,767,Desktop,Pune,2025-02-08 14:58:17
46373,Stripe,SUCCESS,00,133,Mobile,Bangalore,2025-02-08 15:11:08
46374,Stripe,SUCCESS,00,460,Mobile,Bangalore,2025-02-08 15:16:42
46375,PayU,SUCCESS,00,1137,Mobile,Pune,2025-02-08 15:16:53
46376,Razorpay,SUCCESS,00,846,POS,Delhi,2025-02-08 15:32:19
46377,PayU,SUCCESS,00,1180,ATM,Chennai,2025-02-08 15:35:19
46378,Razorpay,FAILED,05,1364,Mobile,Delhi,2025-02-08 15:35:33
46379,PayU,SUCCESS,00,913,POS,Delhi,2025-02-08 15:42:09
46380,PayU,SUCCESS,00,1444,Desktop,Pune,2025-02-08 15:49:28
46381,BillDesk,FAILED,12,155,POS,Mumbai,2025-02-08 15:54:01
46382,Razorpay,SUCCESS,00,1246,Desktop,Bangalore,2025-02-08 16:15:17
46383,Stripe,SUCCESS,00,867,Mobile,Bangalore,2025-02-08 16:19:08
46384,BillDesk,SUCCESS,00,1046,ATM,Mumbai,2025-02-08 16:23:51
46385,Stripe,SUCCESS,00,563,POS,Bangalore,2025-02-08 16:55:17
46386,BillDesk,SUCCESS,00,1328,Mobile,Pune,2025-02-08 16:55:23
46387,BillDesk,SUCCESS,00,347,POS,Mumbai,2025-02-08 17:04:48
46388,BillDesk,SUCCESS,00,855,Mobile,Pune,2025-02-08 17:08:10
46389,Stripe,SUCCESS,00,411,POS,Delhi,2025-02-08 17:18:36
46390,Razorpay,SUCCESS,00,1104,POS,Chennai,2025-02-08 17:20:50
46391,Razorpay,SUCCESS,00,738,POS,Mumbai,2025-02-08 17:29:03
46392,Razorpay,SUCCESS,00,896,ATM,Mumbai,2025-02-08 17:34:00
46393,Razorpay,SUCCESS,00,1433,Desktop,Pune,2025-02-08 17:34:06
46394,Stripe,SUCCESS,00,802,ATM,Chennai,2025-02-08 17:53:04
46395,Razorpay,SUCCESS,00,1241,Desktop,Delhi,2025-02-08 18:08:01
46396,PayU,SUCCESS,00,675,POS,Chennai,2025-02-08 18:11:19
46397,PayU,SUCCESS,00,525,Mobile,Pune,2025-02-08 18:11:31
46398,Razorpay,SUCCESS,00,512,POS,Delhi,2025-02-08 18:13:09
46399,BillDesk,SUCCESS,00,1446,Desktop,Bangalore,2025-02-08 18:20:28
46400,BillDesk,SUCCESS,00,390,POS,Delhi,2025-02-08 18:23:22
46401,Razorpay,SUCCESS,00,347,ATM,Bangalore,2025-02-08 18:24:44
46402,BillDesk,SUCCESS,00,523,Desktop,Pune,2025-02-08 18:28:52
46403,Stripe,SUCCESS,00,365,Mobile,Pune,2025-02-08 18:39:35
46404,PayU,SUCCESS,00,943,ATM,Delhi,2025-02-08 18:40:34
46405,BillDesk,SUCCESS,00,451,POS,Chennai,2025-02-08 18:56:06
46406,Razorpay,SUCCESS,00,855,POS,Mumbai,2025-02-08 19:02:23
46407,PayU,SUCCESS,00,1122,POS,Pune,2025-02-08 19:11:35
46408,BillDesk,SUCCESS,00,1097,ATM,Chennai,2025-02-08 19:20:05
46409,Razorpay,SUCCESS,00,1172,ATM,Delhi,2025-02-08 19:23:08
46410,PayU,SUCCESS,00,306,POS,Chennai,2025-02-08 19:24:31
46411,PayU,SUCCESS,00,441,ATM,Chennai,2025-02-08 19:29:12
46412,BillDesk,SUCCESS,00,1062,Desktop,Chennai,2025-02-08 19:34:12
46413,PayU,SUCCESS,00,293,POS,Bangalore,2025-02-08 19:34:34
46414,PayU,SUCCESS,00,1070,Mobile,Bangalore,2025-02-08 19:37:28
46415,Razorpay,SUCCESS,00,299,Desktop,Chennai,2025-02-08 19:43:27
46416,BillDesk,SUCCESS,00,1491,ATM,Pune,2025-02-08 19:54:39
46417,Razorpay,SUCCESS,00,715,POS,Pune,2025-02-08 19:56:20
46418,Stripe,SUCCESS,00,261,POS,Bangalore,2025-02-08 19:58:30
46419,BillDesk,SUCCESS,00,938,Mobile,Pune,2025-02-08 20:01:08
46420,Stripe,SUCCESS,00,482,ATM,Delhi,2025-02-08 20:02:05
46421,BillDesk,SUCCESS,00,563,POS,Chennai,2025-02-08 20:07:01
46422,Stripe,SUCCESS,00,420,POS,Chennai,2025-02-08 20:08:06
46423,Stripe,FAILED,12,389,Mobile,Mumbai,2025-02-08 20:14:13
46424,Razorpay,SUCCESS,00,177,POS,Bangalore,2025-02-08 20:16:24
46425,Stripe,SUCCESS,00,491,POS,Delhi,2025-02-08 20:21:37
46426,Stripe,FAILED,99,151,POS,Bangalore,2025-02-08 20:29:31
46427,BillDesk,SUCCESS,00,538,POS,Pune,2025-02-08 20:31:28
46428,Stripe,SUCCESS,00,179,Desktop,Delhi,2025-02-08 20:33:02
46429,PayU,SUCCESS,00,1290,POS,Pune,2025-02-08 20:33:36
46430,BillDesk,SUCCESS,00,523,POS,Bangalore,2025-02-08 20:43:14
46431,Razorpay,SUCCESS,00,540,ATM,Pune,2025-02-08 21:01:12
46432,Razorpay,SUCCESS,00,379,ATM,Pune,2025-02-08 21:08:51
46433,Stripe,SUCCESS,00,1417,ATM,Bangalore,2025-02-08 21:22:21
46434,Stripe,SUCCESS,00,506,ATM,Pune,2025-02-08 21:22:25
46435,PayU,SUCCESS,00,529,ATM,Delhi,2025-02-08 21:56:52
46436,Stripe,SUCCESS,00,949,ATM,Chennai,2025-02-08 21:58:43
46437,Stripe,SUCCESS,00,625,ATM,Pune,2025-02-08 22:18:15
46438,Razorpay,FAILED,99,550,POS,Delhi,2025-02-08 22:18:22
46439,Stripe,SUCCESS,00,711,POS,Mumbai,2025-02-08 22:27:19
46440,PayU,SUCCESS,00,322,ATM,Chennai,2025-02-08 22:31:05
46441,Razorpay,SUCCESS,00,1305,Mobile,Pune,2025-02-08 22:35:37
46442,Stripe,SUCCESS,00,679,ATM,Pune,2025-02-08 22:42:55
46443,Razorpay,SUCCESS,00,567,POS,Pune,2025-02-08 22:54:14
46444,Razorpay,SUCCESS,00,446,POS,Bangalore,2025-02-08 23:01:09
46445,Stripe,SUCCESS,00,1264,Desktop,Delhi,2025-02-08 23:04:51
46446,Stripe,SUCCESS,00,105,Mobile,Bangalore,2025-02-08 23:09:26
46447,Razorpay,SUCCESS,00,679,ATM,Bangalore,2025-02-08 23:12:54
46448,BillDesk,SUCCESS,00,577,Desktop,Chennai,2025-02-08 23:14:51
46449,Stripe,SUCCESS,00,1132,POS,Mumbai,2025-02-08 23:30:59
46450,Stripe,SUCCESS,00,1159,Mobile,Bangalore,2025-02-08 23:33:50
46451,PayU,SUCCESS,00,554,ATM,Mumbai,2025-02-08 23:37:53
46452,Razorpay,SUCCESS,00,1037,ATM,Chennai,2025-02-08 23:41:14
46453,Stripe,SUCCESS,00,619,Mobile,Chennai,2025-02-08 23:56:27
46454,BillDesk,SUCCESS,00,411,Desktop,Bangalore,2025-02-09 00:15:11
46455,BillDesk,FAILED,12,769,POS,Bangalore,2025-02-09 00:15:15
46456,Razorpay,SUCCESS,00,1469,Desktop,Chennai,2025-02-09 00:22:56
46457,Razorpay,SUCCESS,00,245,ATM,Mumbai,2025-02-09 00:24:17
46458,Stripe,SUCCESS,00,496,ATM,Mumbai,2025-02-09 00:31:04
46459,Razorpay,SUCCESS,00,1339,Mobile,Pune,2025-02-09 00:33:38
46460,BillDesk,PENDING,05,594,Desktop,Bangalore,2025-02-09 00:48:27
46461,Razorpay,SUCCESS,00,630,POS,Mumbai,2025-02-09 00:55:44
46462,PayU,SUCCESS,00,866,Desktop,Pune,2025-02-09 01:03:21
46463,PayU,SUCCESS,00,306,Desktop,Delhi,2025-02-09 01:07:11
46464,BillDesk,SUCCESS,00,1134,Mobile,Mumbai,2025-02-09 01:09:12
46465,BillDesk,SUCCESS,00,863,POS,Chennai,2025-02-09 01:23:13
46466,BillDesk,SUCCESS,00,425,Mobile,Mumbai,2025-02-09 01:25:40
46467,PayU,SUCCESS,00,491,Mobile,Delhi,2025-02-09 01:33:20
46468,Razorpay,SUCCESS,00,1033,Desktop,Mumbai,2025-02-09 01:46:04
46469,BillDesk,SUCCESS,00,1370,Mobile,Mumbai,2025-02-09 01:47:17
46470,Razorpay,SUCCESS,00,1387,Mobile,Bangalore,2025-02-09 01:49:40
46471,Razorpay,SUCCESS,00,990,Mobile,Mumbai,2025-02-09 01:52:06
46472,Razorpay,SUCCESS,00,292,Desktop,Bangalore,2025-02-09 01:55:18
46473,Stripe,SUCCESS,00,576,ATM,Delhi,2025-02-09 02:01:28
46474,PayU,SUCCESS,00,853,Mobile,Delhi,2025-02-09 02:03:56
46475,Stripe,FAILED,99,433,Mobile,Chennai,2025-02-09 02:31:33
46476,Razorpay,SUCCESS,00,379,POS,Chennai,2025-02-09 02:48:40
46477,PayU,SUCCESS,00,543,Mobile,Mumbai,2025-02-09 02:53:57
46478,PayU,SUCCESS,00,1017,Mobile,Bangalore,2025-02-09 02:57:07
46479,PayU,SUCCESS,00,162,Mobile,Pune,2025-02-09 02:58:56
46480,PayU,SUCCESS,00,237,POS,Bangalore,2025-02-09 03:03:05
46481,Stripe,SUCCESS,00,681,Desktop,Bangalore,2025-02-09 03:26:22
46482,Stripe,FAILED,12,1147,Mobile,Chennai,2025-02-09 03:33:48
46483,Stripe,SUCCESS,00,907,POS,Bangalore,2025-02-09 03:35:46
46484,Stripe,SUCCESS,00,370,Desktop,Pune,2025-02-09 03:38:12
46485,Stripe,SUCCESS,00,620,Mobile,Delhi,2025-02-09 03:58:09
46486,BillDesk,SUCCESS,00,1188,Desktop,Pune,2025-02-09 04:02:43
46487,BillDesk,SUCCESS,00,256,Desktop,Chennai,2025-02-09 04:04:37
46488,BillDesk,SUCCESS,00,799,Mobile,Delhi,2025-02-09 04:06:03
46489,Razorpay,SUCCESS,00,227,POS,Bangalore,2025-02-09 04:57:29
46490,PayU,SUCCESS,00,630,Mobile,Bangalore,2025-02-09 05:01:09
46491,BillDesk,SUCCESS,00,564,ATM,Bangalore,2025-02-09 05:02:31
46492,Stripe,SUCCESS,00,894,Desktop,Pune,2025-02-09 05:07:03
46493,PayU,SUCCESS,00,1429,Desktop,Delhi,2025-02-09 05:41:47
46494,BillDesk,SUCCESS,00,815,Mobile,Bangalore,2025-02-09 05:50:37
46495,BillDesk,SUCCESS,00,179,Desktop,Bangalore,2025-02-09 05:52:37
46496,BillDesk,SUCCESS,00,978,Desktop,Delhi,2025-02-09 05:52:38
46497,PayU,SUCCESS,00,1214,ATM,Delhi,2025-02-09 06:06:52
46498,PayU,SUCCESS,00,524,Mobile,Pune,2025-02-09 06:16:42
46499,PayU,SUCCESS,00,964,Desktop,Bangalore,2025-02-09 06:27:35
46500,BillDesk,SUCCESS,00,1345,Mobile,Mumbai,2025-02-09 06:32:13
46501,PayU,SUCCESS,00,1272,Mobile,Chennai,2025-02-09 06:41:17
46502,PayU,SUCCESS,00,500,ATM,Mumbai,2025-02-09 06:46:25
46503,PayU,SUCCESS,00,1323,ATM,Delhi,2025-02-09 06:49:24
46504,BillDesk,SUCCESS,00,837,Mobile,Delhi,2025-02-09 07:00:45
46505,PayU,SUCCESS,00,1384,POS,Delhi,2025-02-09 07:16:53
46506,BillDesk,SUCCESS,00,634,ATM,Delhi,2025-02-09 07:29:23
46507,Razorpay,SUCCESS,00,500,ATM,Delhi,2025-02-09 07:29:39
46508,Razorpay,SUCCESS,00,586,Mobile,Bangalore,2025-02-09 07:30:19
46509,Stripe,SUCCESS,00,371,Desktop,Pune,2025-02-09 07:30:40
46510,BillDesk,SUCCESS,00,1141,Mobile,Chennai,2025-02-09 07:33:04
46511,Stripe,SUCCESS,00,943,ATM,Bangalore,2025-02-09 07:35:03
46512,Stripe,PENDING,05,992,ATM,Bangalore,2025-02-09 07:41:40
46513,BillDesk,SUCCESS,00,249,ATM,Chennai,2025-02-09 07:50:55
46514,PayU,SUCCESS,00,508,POS,Mumbai,2025-02-09 08:02:20
46515,Razorpay,SUCCESS,00,1452,Mobile,Delhi,2025-02-09 08:14:15
46516,Stripe,SUCCESS,00,1463,POS,Pune,2025-02-09 08:15:31
46517,PayU,SUCCESS,00,700,POS,Delhi,2025-02-09 08:18:57
46518,Stripe,SUCCESS,00,500,Mobile,Pune,2025-02-09 08:23:07
46519,Razorpay,SUCCESS,00,704,Mobile,Pune,2025-02-09 08:47:27
46520,Stripe,FAILED,12,783,POS,Delhi,2025-02-09 08:56:18
46521,PayU,SUCCESS,00,972,Desktop,Mumbai,2025-02-09 08:57:17
46522,BillDesk,SUCCESS,00,1417,Mobile,Pune,2025-02-09 08:58:36
46523,BillDesk,SUCCESS,00,450,ATM,Chennai,2025-02-09 08:59:03
46524,Stripe,SUCCESS,00,740,Mobile,Bangalore,2025-02-09 09:01:35
46525,BillDesk,SUCCESS,00,308,Mobile,Bangalore,2025-02-09 09:12:00
46526,BillDesk,SUCCESS,00,595,ATM,Pune,2025-02-09 09:38:54
46527,Stripe,SUCCESS,00,225,Desktop,Delhi,2025-02-09 09:45:59
46528,Stripe,SUCCESS,00,721,Mobile,Bangalore,2025-02-09 09:47:18
46529,BillDesk,SUCCESS,00,381,Mobile,Pune,2025-02-09 09:51:48
46530,Stripe,SUCCESS,00,1282,POS,Pune,2025-02-09 10:05:52
46531,BillDesk,SUCCESS,00,1402,Mobile,Chennai,2025-02-09 10:12:09
46532,Stripe,SUCCESS,00,545,POS,Mumbai,2025-02-09 10:13:12
46533,Stripe,SUCCESS,00,515,Mobile,Mumbai,2025-02-09 10:15:59
46534,BillDesk,SUCCESS,00,200,POS,Mumbai,2025-02-09 10:21:12
46535,BillDesk,SUCCESS,00,1444,Desktop,Pune,2025-02-09 10:22:21
46536,Razorpay,SUCCESS,00,131,ATM,Mumbai,2025-02-09 10:24:39
46537,Razorpay,SUCCESS,00,950,Desktop,Pune,2025-02-09 10:38:26
46538,Stripe,SUCCESS,00,541,Desktop,Bangalore,2025-02-09 10:41:25
46539,BillDesk,SUCCESS,00,1383,POS,Pune,2025-02-09 10:46:58
46540,PayU,SUCCESS,00,1049,POS,Pune,2025-02-09 10:55:20
46541,Razorpay,SUCCESS,00,408,Mobile,Bangalore,2025-02-09 10:58:22
46542,Stripe,SUCCESS,00,233,Mobile,Pune,2025-02-09 11:01:11
46543,Razorpay,SUCCESS,00,1082,Mobile,Chennai,2025-02-09 11:14:59
46544,Razorpay,SUCCESS,00,1358,POS,Bangalore,2025-02-09 11:23:20
46545,PayU,SUCCESS,00,1051,Desktop,Pune,2025-02-09 11:33:40
46546,Razorpay,SUCCESS,00,230,POS,Mumbai,2025-02-09 11:35:35
46547,BillDesk,SUCCESS,00,664,POS,Pune,2025-02-09 11:39:56
46548,BillDesk,SUCCESS,00,1407,Mobile,Delhi,2025-02-09 11:59:43
46549,BillDesk,SUCCESS,00,512,POS,Chennai,2025-02-09 12:04:34
46550,PayU,SUCCESS,00,614,Desktop,Chennai,2025-02-09 12:11:50
46551,Stripe,SUCCESS,00,690,ATM,Bangalore,2025-02-09 12:13:44
46552,PayU,SUCCESS,00,643,ATM,Pune,2025-02-09 12:33:21
46553,Razorpay,SUCCESS,00,1320,ATM,Delhi,2025-02-09 12:34:13
46554,Stripe,SUCCESS,00,1003,Desktop,Mumbai,2025-02-09 12:47:15
46555,Razorpay,SUCCESS,00,1166,Desktop,Chennai,2025-02-09 13:00:10
46556,BillDesk,SUCCESS,00,596,ATM,Chennai,2025-02-09 13:14:03
46557,Stripe,SUCCESS,00,1267,ATM,Chennai,2025-02-09 13:24:10
46558,BillDesk,SUCCESS,00,584,Desktop,Chennai,2025-02-09 13:25:00
46559,PayU,SUCCESS,00,1253,Mobile,Delhi,2025-02-09 13:46:01
46560,Razorpay,SUCCESS,00,1013,ATM,Chennai,2025-02-09 13:51:33
46561,Razorpay,SUCCESS,00,1390,Desktop,Delhi,2025-02-09 13:53:00
46562,PayU,SUCCESS,00,537,POS,Delhi,2025-02-09 13:59:57
46563,BillDesk,FAILED,12,186,Mobile,Pune,2025-02-09 14:18:07
46564,BillDesk,SUCCESS,00,280,ATM,Mumbai,2025-02-09 14:25:41
46565,BillDesk,SUCCESS,00,806,Desktop,Delhi,2025-02-09 14:26:06
46566,BillDesk,SUCCESS,00,1143,POS,Mumbai,2025-02-09 14:28:01
46567,Stripe,SUCCESS,00,557,ATM,Pune,2025-02-09 14:31:05
46568,Stripe,SUCCESS,00,475,ATM,Chennai,2025-02-09 14:37:51
46569,Razorpay,SUCCESS,00,667,ATM,Bangalore,2025-02-09 14:54:16
46570,PayU,SUCCESS,00,948,ATM,Delhi,2025-02-09 14:55:42
46571,Stripe,FAILED,99,1118,Desktop,Bangalore,2025-02-09 15:26:00
46572,Razorpay,SUCCESS,00,209,Desktop,Bangalore,2025-02-09 15:30:07
46573,BillDesk,SUCCESS,00,252,Desktop,Pune,2025-02-09 15:40:13
46574,BillDesk,SUCCESS,00,1111,POS,Delhi,2025-02-09 15:49:08
46575,PayU,SUCCESS,00,397,Desktop,Bangalore,2025-02-09 15:53:02
46576,BillDesk,SUCCESS,00,747,Desktop,Chennai,2025-02-09 16:12:57
46577,Razorpay,PENDING,12,1086,Desktop,Mumbai,2025-02-09 16:14:04
46578,PayU,SUCCESS,00,1024,Mobile,Chennai,2025-02-09 16:14:15
46579,Stripe,SUCCESS,00,131,Mobile,Mumbai,2025-02-09 16:20:31
46580,Stripe,SUCCESS,00,1261,ATM,Pune,2025-02-09 16:35:48
46581,Razorpay,SUCCESS,00,1491,Desktop,Mumbai,2025-02-09 16:46:46
46582,BillDesk,SUCCESS,00,1179,POS,Pune,2025-02-09 17:00:13
46583,BillDesk,SUCCESS,00,989,POS,Bangalore,2025-02-09 17:05:58
46584,Stripe,SUCCESS,00,1130,ATM,Mumbai,2025-02-09 17:09:04
46585,PayU,SUCCESS,00,1298,POS,Bangalore,2025-02-09 17:09:44
46586,Stripe,SUCCESS,00,893,ATM,Bangalore,2025-02-09 17:48:50
46587,Stripe,SUCCESS,00,215,Desktop,Delhi,2025-02-09 17:51:45
46588,Stripe,SUCCESS,00,190,Mobile,Chennai,2025-02-09 17:53:25
46589,Stripe,SUCCESS,00,743,POS,Delhi,2025-02-09 17:55:27
46590,Stripe,SUCCESS,00,1400,POS,Mumbai,2025-02-09 17:57:47
46591,Stripe,SUCCESS,00,1197,Desktop,Delhi,2025-02-09 17:59:25
46592,Stripe,SUCCESS,00,151,Desktop,Chennai,2025-02-09 18:05:18
46593,BillDesk,SUCCESS,00,1053,ATM,Delhi,2025-02-09 18:09:41
46594,Stripe,SUCCESS,00,413,POS,Pune,2025-02-09 18:20:31
46595,BillDesk,SUCCESS,00,1067,POS,Chennai,2025-02-09 18:27:23
46596,Stripe,SUCCESS,00,879,Desktop,Delhi,2025-02-09 18:28:20
46597,Stripe,SUCCESS,00,911,Desktop,Chennai,2025-02-09 18:37:30
46598,Stripe,SUCCESS,00,1404,Desktop,Delhi,2025-02-09 18:38:42
46599,Stripe,SUCCESS,00,1003,Mobile,Delhi,2025-02-09 18:41:50
46600,Stripe,SUCCESS,00,1018,Desktop,Bangalore,2025-02-09 18:51:08
46601,Razorpay,SUCCESS,00,895,Mobile,Mumbai,2025-02-09 18:56:54
46602,Stripe,FAILED,05,363,Desktop,Mumbai,2025-02-09 18:57:10
46603,PayU,SUCCESS,00,700,Mobile,Delhi,2025-02-09 19:10:13
46604,Razorpay,SUCCESS,00,184,Desktop,Chennai,2025-02-09 19:22:01
46605,Stripe,SUCCESS,00,656,POS,Bangalore,2025-02-09 19:39:35
46606,Stripe,SUCCESS,00,927,ATM,Mumbai,2025-02-09 19:41:36
46607,Razorpay,SUCCESS,00,415,Desktop,Bangalore,2025-02-09 19:54:46
46608,PayU,SUCCESS,00,429,POS,Delhi,2025-02-09 19:55:57
46609,Stripe,SUCCESS,00,183,Mobile,Chennai,2025-02-09 20:05:09
46610,Stripe,SUCCESS,00,904,Desktop,Mumbai,2025-02-09 20:07:45
46611,Stripe,SUCCESS,00,149,Desktop,Pune,2025-02-09 20:17:21
46612,BillDesk,SUCCESS,00,282,POS,Delhi,2025-02-09 20:35:45
46613,Stripe,SUCCESS,00,131,POS,Mumbai,2025-02-09 20:48:26
46614,BillDesk,SUCCESS,00,621,Mobile,Bangalore,2025-02-09 20:49:13
46615,BillDesk,SUCCESS,00,1374,POS,Delhi,2025-02-09 20:51:37
46616,BillDesk,FAILED,12,1086,ATM,Delhi,2025-02-09 20:52:08
46617,PayU,SUCCESS,00,381,POS,Delhi,2025-02-09 21:13:06
46618,PayU,SUCCESS,00,871,Mobile,Pune,2025-02-09 21:16:53
46619,BillDesk,SUCCESS,00,464,ATM,Mumbai,2025-02-09 21:25:08
46620,Stripe,SUCCESS,00,485,Desktop,Mumbai,2025-02-09 21:30:23
46621,BillDesk,SUCCESS,00,1301,POS,Delhi,2025-02-09 21:38:43
46622,Razorpay,SUCCESS,00,1002,ATM,Mumbai,2025-02-09 21:41:40
46623,Razorpay,SUCCESS,00,1339,POS,Pune,2025-02-09 21:46:57
46624,Razorpay,SUCCESS,00,117,Mobile,Bangalore,2025-02-09 21:53:48
46625,Razorpay,SUCCESS,00,1450,ATM,Mumbai,2025-02-09 22:00:24
46626,BillDesk,SUCCESS,00,1256,ATM,Bangalore,2025-02-09 22:01:13
46627,PayU,SUCCESS,00,1496,Desktop,Chennai,2025-02-09 22:16:25
46628,BillDesk,SUCCESS,00,663,Mobile,Chennai,2025-02-09 22:20:48
46629,PayU,SUCCESS,00,760,Mobile,Chennai,2025-02-09 22:22:16
46630,Razorpay,SUCCESS,00,987,ATM,Mumbai,2025-02-09 22:23:04
46631,PayU,SUCCESS,00,1096,POS,Pune,2025-02-09 22:26:20
46632,PayU,SUCCESS,00,507,ATM,Pune,2025-02-09 22:30:57
46633,Stripe,SUCCESS,00,988,Mobile,Pune,2025-02-09 22:45:23
46634,PayU,SUCCESS,00,957,ATM,Pune,2025-02-09 22:58:30
46635,BillDesk,SUCCESS,00,127,Mobile,Mumbai,2025-02-09 23:02:35
46636,Stripe,SUCCESS,00,1034,ATM,Bangalore,2025-02-09 23:05:10
46637,Razorpay,FAILED,12,579,Desktop,Chennai,2025-02-09 23:06:04
46638,Razorpay,SUCCESS,00,344,POS,Chennai,2025-02-09 23:07:00
46639,Razorpay,SUCCESS,00,179,Mobile,Delhi,2025-02-09 23:08:47
46640,Razorpay,FAILED,05,540,ATM,Mumbai,2025-02-09 23:16:14
46641,Razorpay,SUCCESS,00,521,Desktop,Chennai,2025-02-09 23:17:35
46642,PayU,SUCCESS,00,867,Desktop,Bangalore,2025-02-09 23:17:48
46643,Stripe,FAILED,05,989,ATM,Mumbai,2025-02-09 23:18:34
46644,Razorpay,SUCCESS,00,564,Desktop,Chennai,2025-02-09 23:23:30
46645,BillDesk,PENDING,99,1237,Mobile,Chennai,2025-02-09 23:47:05
46646,BillDesk,SUCCESS,00,156,Mobile,Pune,2025-02-09 23:47:27
46647,Razorpay,SUCCESS,00,1024,ATM,Delhi,2025-02-09 23:53:01
46648,Razorpay,SUCCESS,00,1487,Mobile,Delhi,2025-02-09 23:54:42
46649,BillDesk,SUCCESS,00,294,Desktop,Delhi,2025-02-09 23:57:38
46650,Razorpay,SUCCESS,00,1469,ATM,Chennai,2025-02-10 00:01:59
46651,BillDesk,SUCCESS,00,1330,POS,Delhi,2025-02-10 00:06:47
46652,Razorpay,FAILED,99,1491,Desktop,Chennai,2025-02-10 00:15:51
46653,Stripe,PENDING,99,718,Desktop,Delhi,2025-02-10 00:17:09
46654,PayU,SUCCESS,00,131,Desktop,Chennai,2025-02-10 00:36:16
46655,PayU,SUCCESS,00,1262,Mobile,Pune,2025-02-10 00:48:58
46656,PayU,SUCCESS,00,244,POS,Mumbai,2025-02-10 00:54:13
46657,Stripe,SUCCESS,00,531,Mobile,Mumbai,2025-02-10 00:54:17
46658,BillDesk,SUCCESS,00,507,POS,Delhi,2025-02-10 00:57:00
46659,PayU,SUCCESS,00,1124,Desktop,Pune,2025-02-10 00:57:10
46660,PayU,FAILED,05,863,POS,Pune,2025-02-10 01:00:22
46661,Razorpay,SUCCESS,00,1493,ATM,Chennai,2025-02-10 01:01:31
46662,BillDesk,SUCCESS,00,415,ATM,Pune,2025-02-10 01:16:47
46663,BillDesk,SUCCESS,00,1147,Mobile,Delhi,2025-02-10 01:18:05
46664,BillDesk,SUCCESS,00,1168,ATM,Mumbai,2025-02-10 01:22:35
46665,PayU,SUCCESS,00,1117,Mobile,Mumbai,2025-02-10 01:25:35
46666,Razorpay,SUCCESS,00,1282,Mobile,Pune,2025-02-10 01:30:15
46667,BillDesk,SUCCESS,00,681,POS,Pune,2025-02-10 01:48:24
46668,Stripe,FAILED,12,1462,ATM,Chennai,2025-02-10 01:53:25
46669,Razorpay,FAILED,05,1271,ATM,Bangalore,2025-02-10 02:06:51
46670,BillDesk,SUCCESS,00,171,Desktop,Bangalore,2025-02-10 02:17:52
46671,BillDesk,SUCCESS,00,1403,Desktop,Mumbai,2025-02-10 02:46:22
46672,BillDesk,SUCCESS,00,1166,ATM,Delhi,2025-02-10 02:49:28
46673,Stripe,SUCCESS,00,397,ATM,Delhi,2025-02-10 02:56:39
46674,Stripe,SUCCESS,00,946,ATM,Bangalore,2025-02-10 02:56:49
46675,BillDesk,SUCCESS,00,1015,POS,Mumbai,2025-02-10 03:04:03
46676,Stripe,SUCCESS,00,1317,Mobile,Chennai,2025-02-10 03:08:36
46677,Stripe,SUCCESS,00,355,Mobile,Pune,2025-02-10 03:52:29
46678,Stripe,SUCCESS,00,444,ATM,Pune,2025-02-10 03:56:06
46679,BillDesk,SUCCESS,00,661,Desktop,Chennai,2025-02-10 04:03:29
46680,PayU,SUCCESS,00,1391,POS,Chennai,2025-02-10 04:11:16
46681,Razorpay,SUCCESS,00,1297,ATM,Pune,2025-02-10 04:12:32
46682,Razorpay,SUCCESS,00,190,Desktop,Chennai,2025-02-10 04:13:58
46683,BillDesk,SUCCESS,00,247,Mobile,Bangalore,2025-02-10 04:22:45
46684,Stripe,SUCCESS,00,437,POS,Bangalore,2025-02-10 04:32:14
46685,Stripe,SUCCESS,00,358,POS,Chennai,2025-02-10 04:47:15
46686,BillDesk,PENDING,12,1334,Mobile,Mumbai,2025-02-10 04:58:58
46687,BillDesk,SUCCESS,00,967,ATM,Delhi,2025-02-10 05:04:38
46688,PayU,SUCCESS,00,990,ATM,Mumbai,2025-02-10 05:11:54
46689,PayU,SUCCESS,00,190,Mobile,Chennai,2025-02-10 05:24:58
46690,Razorpay,SUCCESS,00,1234,POS,Chennai,2025-02-10 05:28:46
46691,BillDesk,SUCCESS,00,813,POS,Chennai,2025-02-10 05:29:41
46692,PayU,SUCCESS,00,451,Mobile,Bangalore,2025-02-10 05:39:48
46693,PayU,SUCCESS,00,1419,POS,Bangalore,2025-02-10 05:43:16
46694,PayU,SUCCESS,00,711,Desktop,Pune,2025-02-10 05:49:55
46695,PayU,SUCCESS,00,610,Mobile,Mumbai,2025-02-10 05:51:46
46696,PayU,SUCCESS,00,172,ATM,Chennai,2025-02-10 05:52:16
46697,Razorpay,SUCCESS,00,1164,Desktop,Delhi,2025-02-10 05:52:53
46698,Razorpay,PENDING,05,1267,POS,Mumbai,2025-02-10 05:54:08
46699,BillDesk,SUCCESS,00,1261,POS,Mumbai,2025-02-10 06:01:59
46700,Stripe,SUCCESS,00,1176,ATM,Pune,2025-02-10 06:06:05
46701,PayU,SUCCESS,00,1328,POS,Chennai,2025-02-10 06:18:13
