customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
5311,816,MEDIUM,1,0,2025-02-15
4358,663,LOW,2,0,2025-02-15
5482,471,HIGH,2,0,2025-02-15
1802,738,LOW,0,0,2025-02-15
3933,785,MEDIUM,1,0,2025-02-15
5665,591,HIGH,0,0,2025-02-15
5412,686,HIGH,3,0,2025-02-15
4450,802,MEDIUM,2,0,2025-02-15
5307,733,LOW,0,0,2025-02-15
2728,718,MEDIUM,1,0,2025-02-15
5395,356,HIGH,1,0,2025-02-15
5530,633,LOW,4,0,2025-02-15
3735,674,LOW,0,0,2025-02-15
2192,627,MEDIUM,0,0,2025-02-15
3961,672,LOW,2,0,2025-02-15
2896,636,LOW,2,0,2025-02-15
5795,818,MEDIUM,4,5000,2025-02-15
5919,606,LOW,1,0,2025-02-15
5876,363,MEDIUM,1,0,2025-02-15
5750,760,LOW,2,0,2025-02-15
5142,638,HIGH,2,0,2025-02-15
5785,663,MEDIUM,3,0,2025-02-15
2919,761,LOW,2,0,2025-02-15
2105,704,MEDIUM,0,0,2025-02-15
5188,630,LOW,2,0,2025-02-15
1587,673,MEDIUM,0,0,2025-02-15
4058,701,LOW,1,0,2025-02-15
5334,383,HIGH,0,0,2025-02-15
5170,699,LOW,0,0,2025-02-15
1301,846,MEDIUM,0,0,2025-02-15
3477,698,MEDIUM,1,0,2025-02-15
5766,728,HIGH,4,0,2025-02-15
1633,675,MEDIUM,2,0,2025-02-15
5653,545,HIGH,0,5000,2025-02-15
5871,387,HIGH,2,0,2025-02-15
5840,343,LOW,4,0,2025-02-15
5397,689,HIGH,1,0,2025-02-15
1876,616,MEDIUM,2,0,2025-02-15
5694,515,HIGH,2,0,2025-02-15
5285,434,MEDIUM,0,5000,2025-02-15
4728,624,LOW,2,0,2025-02-15
2015,804,LOW,2,0,2025-02-15
5832,306,HIGH,0,0,2025-02-15
5122,727,HIGH,2,0,2025-02-15
2645,845,MEDIUM,2,0,2025-02-15
5048,725,LOW,2,0,2025-02-15
3883,657,LOW,2,0,2025-02-15
1920,739,MEDIUM,1,0,2025-02-15
1730,728,MEDIUM,0,0,2025-02-15
3377,734,LOW,1,0,2025-02-15
3778,651,LOW,2,0,2025-02-15
5107,790,MEDIUM,0,0,2025-02-15
5775,606,MEDIUM,2,0,2025-02-15
3857,721,LOW,1,0,2025-02-15
5526,478,MEDIUM,0,0,2025-02-15
5162,617,MEDIUM,0,0,2025-02-15
2395,617,MEDIUM,2,0,2025-02-15
5194,650,LOW,3,0,2025-02-15
5097,340,MEDIUM,2,0,2025-02-15
1181,727,LOW,0,0,2025-02-15
5320,510,HIGH,2,0,2025-02-15
3425,708,LOW,0,0,2025-02-15
5754,770,LOW,4,5000,2025-02-15
5734,841,MEDIUM,1,0,2025-02-15
5007,609,MEDIUM,4,0,2025-02-15
1330,703,MEDIUM,2,0,2025-02-15
5937,444,LOW,0,5000,2025-02-15
5379,829,HIGH,1,0,2025-02-15
5043,578,LOW,0,0,2025-02-15
5411,406,HIGH,2,0,2025-02-15
3141,815,LOW,0,0,2025-02-15
5139,764,HIGH,2,0,2025-02-15
5912,526,HIGH,2,0,2025-02-15
5821,658,MEDIUM,4,0,2025-02-15
5145,601,LOW,3,5000,2025-02-15
5458,416,HIGH,1,0,2025-02-15
5072,307,LOW,3,0,2025-02-15
2074,621,MEDIUM,2,0,2025-02-15
5546,691,MEDIUM,2,0,2025-02-15
5291,711,MEDIUM,1,0,2025-02-15
5063,336,LOW,0,5000,2025-02-15
2805,655,LOW,0,0,2025-02-15
5608,835,LOW,1,0,2025-02-15
5315,354,MEDIUM,2,0,2025-02-15
5740,428,MEDIUM,4,0,2025-02-15
5682,542,HIGH,0,0,2025-02-15
5419,410,LOW,2,0,2025-02-15
2690,728,MEDIUM,1,0,2025-02-15
5332,671,HIGH,4,0,2025-02-15
5293,681,MEDIUM,2,0,2025-02-15
3332,847,MEDIUM,0,0,2025-02-15
4012,746,MEDIUM,1,0,2025-02-15
5198,592,HIGH,2,0,2025-02-15
5154,433,MEDIUM,4,0,2025-02-15
5051,547,MEDIUM,1,0,2025-02-15
5831,483,HIGH,0,5000,2025-02-15
5636,724,LOW,4,0,2025-02-15
5907,677,HIGH,2,5000,2025-02-15
5224,461,MEDIUM,3,0,2025-02-15
5753,353,HIGH,2,0,2025-02-15
5595,423,LOW,0,0,2025-02-15
5454,684,MEDIUM,3,0,2025-02-15
5983,395,MEDIUM,3,0,2025-02-15
5074,641,HIGH,2,0,2025-02-15
5404,446,MEDIUM,2,0,2025-02-15
5212,758,HIGH,0,5000,2025-02-15
5182,836,LOW,2,5000,2025-02-15
4614,783,LOW,0,0,2025-02-15
5769,563,HIGH,2,5000,2025-02-15
5593,428,HIGH,1,0,2025-02-15
5638,521,HIGH,1,0,2025-02-15
5990,395,HIGH,2,0,2025-02-15
5721,789,HIGH,1,0,2025-02-15
5535,780,LOW,2,0,2025-02-15
5508,636,MEDIUM,2,5000,2025-02-15
5090,590,LOW,0,0,2025-02-15
2500,641,MEDIUM,1,0,2025-02-15
3147,776,MEDIUM,0,0,2025-02-15
5566,728,HIGH,1,0,2025-02-15
5127,420,MEDIUM,3,5000,2025-02-15
2688,817,LOW,0,0,2025-02-15
4270,783,LOW,0,0,2025-02-15
5344,417,HIGH,4,0,2025-02-15
5147,679,LOW,2,0,2025-02-15
5709,522,LOW,0,0,2025-02-15
5776,533,LOW,1,0,2025-02-15
5525,561,MEDIUM,3,0,2025-02-15
5259,453,LOW,4,0,2025-02-15
4523,793,LOW,0,0,2025-02-15
4505,713,MEDIUM,0,0,2025-02-15
1698,661,LOW,1,0,2025-02-15
5963,553,LOW,0,0,2025-02-15
5854,312,HIGH,2,0,2025-02-15
5838,566,MEDIUM,3,0,2025-02-15
5438,370,LOW,3,0,2025-02-15
5696,623,MEDIUM,0,5000,2025-02-15
2729,601,MEDIUM,0,0,2025-02-15
5141,609,LOW,3,0,2025-02-15
4412,797,MEDIUM,1,0,2025-02-15
5378,376,MEDIUM,4,5000,2025-02-15
5903,621,HIGH,4,0,2025-02-15
1616,756,LOW,0,0,2025-02-15
5387,694,LOW,3,5000,2025-02-15
5676,731,HIGH,4,0,2025-02-15
5326,579,LOW,2,0,2025-02-15
5231,417,LOW,3,0,2025-02-15
5690,348,HIGH,2,0,2025-02-15
4221,697,MEDIUM,2,0,2025-02-15
5719,366,MEDIUM,0,0,2025-02-15
5414,641,MEDIUM,0,0,2025-02-15
5449,383,HIGH,0,5000,2025-02-15
5435,334,HIGH,3,0,2025-02-15
2924,615,MEDIUM,0,0,2025-02-15
1926,840,LOW,2,0,2025-02-15
5476,746,HIGH,3,5000,2025-02-15
1158,606,LOW,2,0,2025-02-15
5605,339,LOW,1,0,2025-02-15
3186,726,MEDIUM,2,0,2025-02-15
5481,524,LOW,1,0,2025-02-15
5857,672,LOW,2,0,2025-02-15
2343,729,MEDIUM,2,0,2025-02-15
5691,662,MEDIUM,2,0,2025-02-15
5462,433,HIGH,1,0,2025-02-15
5140,508,LOW,4,0,2025-02-15
5125,797,LOW,0,0,2025-02-15
5269,406,HIGH,1,5000,2025-02-15
5479,473,HIGH,4,0,2025-02-15
1649,681,MEDIUM,2,0,2025-02-15
5952,635,MEDIUM,3,0,2025-02-15
4982,733,MEDIUM,2,0,2025-02-15
2983,703,MEDIUM,1,0,2025-02-15
5953,525,LOW,3,0,2025-02-15
1194,793,LOW,1,0,2025-02-15
5722,530,LOW,0,0,2025-02-15
2887,793,LOW,0,0,2025-02-15
5034,658,MEDIUM,3,0,2025-02-15
5489,333,HIGH,1,5000,2025-02-15
5784,798,LOW,2,0,2025-02-15
5084,464,MEDIUM,0,0,2025-02-15
5300,844,MEDIUM,4,0,2025-02-15
5338,726,MEDIUM,2,0,2025-02-15
5642,537,MEDIUM,1,5000,2025-02-15
5247,738,LOW,3,5000,2025-02-15
5226,722,MEDIUM,0,0,2025-02-15
5279,654,MEDIUM,0,5000,2025-02-15
5674,665,HIGH,0,0,2025-02-15
5536,481,HIGH,1,5000,2025-02-15
5123,814,LOW,4,5000,2025-02-15
5192,554,LOW,3,0,2025-02-15
5680,571,HIGH,0,0,2025-02-15
5005,729,MEDIUM,0,0,2025-02-15
4344,768,LOW,2,0,2025-02-15
5726,602,MEDIUM,2,5000,2025-02-15
4806,639,LOW,0,0,2025-02-15
5484,506,MEDIUM,2,0,2025-02-15
5864,533,MEDIUM,2,0,2025-02-15
5847,423,HIGH,4,0,2025-02-15
5620,534,MEDIUM,0,0,2025-02-15
4923,686,MEDIUM,1,0,2025-02-15
5650,825,LOW,1,0,2025-02-15
5856,563,MEDIUM,2,0,2025-02-15
1003,615,MEDIUM,1,0,2025-02-15
5844,550,HIGH,4,0,2025-02-15
5717,728,MEDIUM,0,0,2025-02-15
1024,634,MEDIUM,2,0,2025-02-15
4319,622,MEDIUM,0,0,2025-02-15
5534,653,LOW,3,0,2025-02-15
5851,560,LOW,1,0,2025-02-15
1411,641,MEDIUM,1,0,2025-02-15
1439,608,MEDIUM,1,0,2025-02-15
5459,757,LOW,3,5000,2025-02-15
5986,732,MEDIUM,4,0,2025-02-15
5859,834,MEDIUM,0,0,2025-02-15
3156,644,MEDIUM,1,0,2025-02-15
5695,473,HIGH,0,0,2025-02-15
5752,816,MEDIUM,0,0,2025-02-15
5080,445,HIGH,3,0,2025-02-15
4062,842,LOW,2,0,2025-02-15
5070,668,HIGH,4,0,2025-02-15
3911,787,LOW,2,0,2025-02-15
2072,699,LOW,2,0,2025-02-15
5746,848,MEDIUM,4,0,2025-02-15
3686,830,LOW,1,0,2025-02-15
5149,514,HIGH,1,0,2025-02-15
5915,760,HIGH,2,0,2025-02-15
5934,721,LOW,2,5000,2025-02-15
5909,741,MEDIUM,1,5000,2025-02-15
4975,631,LOW,1,0,2025-02-15
5179,488,LOW,4,0,2025-02-15
5471,493,MEDIUM,2,0,2025-02-15
2049,818,MEDIUM,2,0,2025-02-15
2478,810,LOW,0,0,2025-02-15
5539,340,LOW,4,0,2025-02-15
5865,456,HIGH,4,0,2025-02-15
5451,683,HIGH,4,5000,2025-02-15
5529,765,LOW,4,0,2025-02-15
1622,630,LOW,2,0,2025-02-15
1431,616,MEDIUM,2,0,2025-02-15
5789,707,MEDIUM,2,5000,2025-02-15
5943,646,MEDIUM,2,0,2025-02-15
5347,419,MEDIUM,1,0,2025-02-15
5081,609,MEDIUM,2,0,2025-02-15
5634,540,HIGH,1,0,2025-02-15
1192,786,MEDIUM,0,0,2025-02-15
5988,335,HIGH,2,5000,2025-02-15
5369,604,LOW,2,0,2025-02-15
5802,615,MEDIUM,3,0,2025-02-15
5822,439,MEDIUM,0,0,2025-02-15
5639,708,HIGH,2,0,2025-02-15
5220,829,LOW,4,0,2025-02-15
5616,666,MEDIUM,0,0,2025-02-15
1923,804,LOW,1,0,2025-02-15
5516,337,MEDIUM,1,0,2025-02-15
3220,700,MEDIUM,0,0,2025-02-15
5739,487,LOW,4,0,2025-02-15
5325,511,LOW,4,5000,2025-02-15
2876,622,LOW,1,0,2025-02-15
5874,768,MEDIUM,2,0,2025-02-15
5416,819,LOW,3,5000,2025-02-15
5211,420,LOW,2,0,2025-02-15
5517,621,LOW,0,0,2025-02-15
5276,468,HIGH,1,5000,2025-02-15
5157,744,HIGH,1,0,2025-02-15
4085,764,LOW,0,0,2025-02-15
5427,458,MEDIUM,1,0,2025-02-15
5713,650,HIGH,3,0,2025-02-15
3487,681,MEDIUM,0,0,2025-02-15
5718,432,MEDIUM,3,0,2025-02-15
5424,480,MEDIUM,0,5000,2025-02-15
5274,764,LOW,2,0,2025-02-15
4572,618,MEDIUM,1,0,2025-02-15
5345,632,MEDIUM,1,0,2025-02-15
5557,361,LOW,3,0,2025-02-15
5956,306,LOW,1,5000,2025-02-15
5221,594,HIGH,3,0,2025-02-15
3424,843,LOW,1,0,2025-02-15
5742,832,HIGH,2,0,2025-02-15
5469,466,HIGH,1,0,2025-02-15
5169,474,MEDIUM,1,5000,2025-02-15
3446,747,LOW,0,0,2025-02-15
5327,720,HIGH,4,0,2025-02-15
3960,669,LOW,0,0,2025-02-15
3719,781,MEDIUM,2,0,2025-02-15
5744,699,MEDIUM,0,0,2025-02-15
5329,576,MEDIUM,4,0,2025-02-15
5761,475,MEDIUM,1,0,2025-02-15
5001,335,MEDIUM,4,5000,2025-02-15
5189,613,HIGH,2,0,2025-02-15
5764,836,HIGH,2,5000,2025-02-15
1916,653,MEDIUM,0,0,2025-02-15
5403,799,MEDIUM,2,0,2025-02-15
1057,640,MEDIUM,2,0,2025-02-15
5889,606,LOW,2,0,2025-02-15
5328,310,MEDIUM,4,0,2025-02-15
5697,438,MEDIUM,0,0,2025-02-15
5115,416,HIGH,2,5000,2025-02-15
2393,814,LOW,0,0,2025-02-15
5552,770,LOW,4,0,2025-02-15
2705,846,LOW,0,0,2025-02-15
1490,742,LOW,2,0,2025-02-15
1806,747,MEDIUM,2,0,2025-02-15
5923,351,MEDIUM,2,0,2025-02-15
5436,812,HIGH,4,0,2025-02-15
5817,716,HIGH,4,0,2025-02-15
5021,446,HIGH,3,0,2025-02-15
5257,305,MEDIUM,0,0,2025-02-15
2949,663,MEDIUM,2,0,2025-02-15
5884,792,HIGH,4,0,2025-02-15
3303,810,MEDIUM,2,0,2025-02-15
1131,607,LOW,0,0,2025-02-15
5685,446,MEDIUM,4,5000,2025-02-15
5423,376,HIGH,2,0,2025-02-15
4811,753,MEDIUM,2,0,2025-02-15
5520,377,MEDIUM,1,0,2025-02-15
5056,841,HIGH,3,0,2025-02-15
1005,822,MEDIUM,2,0,2025-02-15
5942,437,LOW,3,0,2025-02-15
4556,821,MEDIUM,0,0,2025-02-15
5209,691,MEDIUM,2,0,2025-02-15
5368,441,HIGH,4,0,2025-02-15
5561,708,HIGH,3,0,2025-02-15
4325,716,MEDIUM,2,0,2025-02-15
5602,720,HIGH,1,0,2025-02-15
5933,799,HIGH,3,5000,2025-02-15
1858,811,MEDIUM,0,0,2025-02-15
5860,650,LOW,1,0,2025-02-15
4514,831,MEDIUM,1,0,2025-02-15
5921,476,LOW,1,0,2025-02-15
5195,326,LOW,2,0,2025-02-15
5058,372,MEDIUM,4,5000,2025-02-15
5493,497,MEDIUM,2,0,2025-02-15
6000,317,HIGH,2,0,2025-02-15
5342,650,HIGH,0,0,2025-02-15
5229,626,LOW,1,0,2025-02-15
5756,800,HIGH,4,5000,2025-02-15
5100,351,LOW,4,0,2025-02-15
5624,435,MEDIUM,2,0,2025-02-15
1226,667,LOW,0,0,2025-02-15
4533,734,LOW,2,0,2025-02-15
2218,685,MEDIUM,0,0,2025-02-15
4722,799,MEDIUM,0,0,2025-02-15
5437,792,LOW,0,0,2025-02-15
5313,492,HIGH,0,0,2025-02-15
5171,337,LOW,0,0,2025-02-15
5456,696,LOW,2,5000,2025-02-15
5652,637,HIGH,2,0,2025-02-15
1510,621,LOW,1,0,2025-02-15
5356,749,MEDIUM,3,0,2025-02-15
5510,793,MEDIUM,2,0,2025-02-15
5240,483,HIGH,2,5000,2025-02-15
5914,830,HIGH,1,0,2025-02-15
5732,324,MEDIUM,3,0,2025-02-15
5407,721,MEDIUM,0,0,2025-02-15
3524,761,MEDIUM,0,0,2025-02-15
5346,619,HIGH,4,0,2025-02-15
5023,593,HIGH,0,0,2025-02-15
5928,509,MEDIUM,3,5000,2025-02-15
5512,409,LOW,4,5000,2025-02-15
5591,608,HIGH,0,5000,2025-02-15
5523,314,HIGH,3,0,2025-02-15
5727,715,HIGH,3,0,2025-02-15
5452,479,MEDIUM,0,0,2025-02-15
5155,819,HIGH,4,0,2025-02-15
5318,646,HIGH,2,5000,2025-02-15
5991,341,LOW,2,0,2025-02-15
5200,636,LOW,2,0,2025-02-15
5094,321,HIGH,4,0,2025-02-15
1766,690,MEDIUM,0,0,2025-02-15
2047,824,MEDIUM,2,0,2025-02-15
5308,373,HIGH,0,5000,2025-02-15
5398,417,LOW,0,0,2025-02-15
4446,688,LOW,2,0,2025-02-15
3622,760,MEDIUM,2,0,2025-02-15
4030,733,LOW,0,0,2025-02-15
3104,709,MEDIUM,1,0,2025-02-15
5478,655,HIGH,2,0,2025-02-15
5872,661,MEDIUM,4,0,2025-02-15
5405,309,MEDIUM,4,0,2025-02-15
5995,440,HIGH,1,0,2025-02-15
5089,762,HIGH,2,0,2025-02-15
2824,738,LOW,1,0,2025-02-15
5167,726,LOW,4,0,2025-02-15
2727,797,LOW,1,0,2025-02-15
5199,357,MEDIUM,3,5000,2025-02-15
5681,434,MEDIUM,2,0,2025-02-15
3200,650,MEDIUM,1,0,2025-02-15
1184,783,LOW,2,0,2025-02-15
3810,772,MEDIUM,2,0,2025-02-15
5748,371,MEDIUM,0,5000,2025-02-15
4772,631,LOW,1,0,2025-02-15
2250,606,MEDIUM,1,0,2025-02-15
5173,713,MEDIUM,3,0,2025-02-15
5365,326,MEDIUM,4,0,2025-02-15
1185,736,MEDIUM,0,0,2025-02-15
3195,789,MEDIUM,1,0,2025-02-15
1495,626,LOW,0,0,2025-02-15
2793,747,MEDIUM,0,0,2025-02-15
5589,804,MEDIUM,2,0,2025-02-15
2428,620,LOW,0,0,2025-02-15
5371,504,LOW,0,0,2025-02-15
2180,748,MEDIUM,2,0,2025-02-15
1163,662,LOW,0,0,2025-02-15
5066,339,HIGH,2,0,2025-02-15
5249,366,MEDIUM,1,0,2025-02-15
2677,845,MEDIUM,0,0,2025-02-15
3572,789,LOW,2,0,2025-02-15
5733,573,HIGH,1,0,2025-02-15
5782,377,HIGH,0,0,2025-02-15
5112,441,LOW,4,5000,2025-02-15
1236,840,LOW,0,0,2025-02-15
5803,802,HIGH,1,0,2025-02-15
2245,652,LOW,0,0,2025-02-15
5060,655,LOW,1,5000,2025-02-15
5164,684,HIGH,2,5000,2025-02-15
5046,742,LOW,1,0,2025-02-15
5575,832,LOW,0,0,2025-02-15
5219,424,MEDIUM,4,0,2025-02-15
5196,357,HIGH,2,0,2025-02-15
5223,390,MEDIUM,3,0,2025-02-15
1971,781,LOW,0,0,2025-02-15
5003,415,LOW,4,0,2025-02-15
5630,793,MEDIUM,0,0,2025-02-15
3149,607,LOW,2,0,2025-02-15
5940,461,LOW,3,0,2025-02-15
3529,821,LOW,2,0,2025-02-15
2517,648,LOW,2,0,2025-02-15
5765,823,HIGH,4,5000,2025-02-15
5018,759,MEDIUM,2,0,2025-02-15
5603,838,LOW,2,5000,2025-02-15
5627,472,LOW,3,0,2025-02-15
5295,598,LOW,0,0,2025-02-15
5083,622,MEDIUM,2,0,2025-02-15
5899,634,MEDIUM,0,0,2025-02-15
2854,727,MEDIUM,2,0,2025-02-15
5704,449,HIGH,1,0,2025-02-15
4631,702,MEDIUM,2,0,2025-02-15
5109,612,LOW,3,0,2025-02-15
4671,739,LOW,0,0,2025-02-15
5078,777,LOW,3,0,2025-02-15
5483,614,MEDIUM,4,0,2025-02-15
4761,737,LOW,1,0,2025-02-15
5130,755,HIGH,1,0,2025-02-15
5210,509,MEDIUM,2,0,2025-02-15
5975,704,MEDIUM,2,0,2025-02-15
5820,535,HIGH,1,0,2025-02-15
5542,344,MEDIUM,4,5000,2025-02-15
5487,756,MEDIUM,2,0,2025-02-15
5518,476,MEDIUM,1,0,2025-02-15
5339,698,MEDIUM,1,5000,2025-02-15
5513,415,HIGH,3,0,2025-02-15
3407,632,LOW,0,0,2025-02-15
3021,847,MEDIUM,0,0,2025-02-15
5461,558,LOW,0,5000,2025-02-15
5263,516,MEDIUM,2,0,2025-02-15
1144,728,LOW,0,0,2025-02-15
5861,590,MEDIUM,0,5000,2025-02-15
5429,739,MEDIUM,0,0,2025-02-15
4699,749,LOW,2,0,2025-02-15
5082,592,LOW,3,0,2025-02-15
5830,716,MEDIUM,1,0,2025-02-15
5286,393,HIGH,4,0,2025-02-15
5113,482,LOW,2,0,2025-02-15
5335,532,MEDIUM,4,0,2025-02-15
5866,840,MEDIUM,0,5000,2025-02-15
1427,748,MEDIUM,1,0,2025-02-15
3093,831,MEDIUM,1,0,2025-02-15
4048,738,LOW,0,0,2025-02-15
5014,508,MEDIUM,0,0,2025-02-15
5731,766,MEDIUM,2,0,2025-02-15
5643,479,HIGH,4,0,2025-02-15
5289,539,MEDIUM,2,0,2025-02-15
3264,674,MEDIUM,1,0,2025-02-15
3111,693,LOW,2,0,2025-02-15
5201,780,MEDIUM,0,0,2025-02-15
5183,548,LOW,2,0,2025-02-15
3224,831,MEDIUM,0,0,2025-02-15
2261,655,LOW,0,0,2025-02-15
5906,847,MEDIUM,4,0,2025-02-15
5251,583,LOW,4,5000,2025-02-15
5277,698,MEDIUM,4,0,2025-02-15
5958,504,HIGH,4,0,2025-02-15
5781,318,MEDIUM,2,0,2025-02-15
5925,734,HIGH,2,0,2025-02-15
2893,626,MEDIUM,1,0,2025-02-15
5629,742,MEDIUM,4,0,2025-02-15
5153,762,LOW,4,0,2025-02-15
2089,638,LOW,2,0,2025-02-15
5992,769,MEDIUM,2,0,2025-02-15
2209,816,LOW,0,0,2025-02-15
3689,795,MEDIUM,0,0,2025-02-15
5834,300,LOW,4,0,2025-02-15
3557,664,LOW,2,0,2025-02-15
5641,321,HIGH,2,5000,2025-02-15
5868,561,LOW,3,5000,2025-02-15
3863,660,MEDIUM,2,0,2025-02-15
5524,426,MEDIUM,2,0,2025-02-15
5621,540,LOW,1,0,2025-02-15
2495,717,MEDIUM,2,0,2025-02-15
5382,793,MEDIUM,2,0,2025-02-15
1193,782,LOW,0,0,2025-02-15
5446,613,HIGH,0,0,2025-02-15
2212,833,MEDIUM,2,0,2025-02-15
3231,674,MEDIUM,0,0,2025-02-15
2205,649,LOW,0,0,2025-02-15
5246,518,HIGH,1,0,2025-02-15
5547,555,LOW,2,0,2025-02-15
4790,838,LOW,2,0,2025-02-15
5684,496,HIGH,0,0,2025-02-15
5777,597,LOW,1,0,2025-02-15
5985,507,HIGH,2,0,2025-02-15
4498,846,MEDIUM,0,0,2025-02-15
5978,615,HIGH,1,0,2025-02-15
5584,328,LOW,3,0,2025-02-15
5662,562,HIGH,1,0,2025-02-15
5835,310,LOW,3,5000,2025-02-15
5498,445,LOW,4,0,2025-02-15
4057,744,LOW,0,0,2025-02-15
3202,724,LOW,2,0,2025-02-15
4464,830,LOW,0,0,2025-02-15
5222,801,LOW,0,0,2025-02-15
3078,775,LOW,2,0,2025-02-15
3628,716,LOW,0,0,2025-02-15
4159,644,LOW,2,0,2025-02-15
5057,746,MEDIUM,0,0,2025-02-15
1781,653,MEDIUM,1,0,2025-02-15
1154,742,LOW,0,0,2025-02-15
5252,604,LOW,3,5000,2025-02-15
5037,538,MEDIUM,3,0,2025-02-15
3066,600,MEDIUM,1,0,2025-02-15
2153,751,MEDIUM,2,0,2025-02-15
5185,798,HIGH,1,0,2025-02-15
5502,407,MEDIUM,2,0,2025-02-15
5448,808,LOW,2,0,2025-02-15
5138,662,HIGH,3,5000,2025-02-15
3766,611,MEDIUM,0,0,2025-02-15
5050,660,LOW,4,0,2025-02-15
5798,483,MEDIUM,0,0,2025-02-15
4267,747,MEDIUM,1,0,2025-02-15
1686,775,MEDIUM,2,0,2025-02-15
5576,559,HIGH,2,0,2025-02-15
5825,706,MEDIUM,0,0,2025-02-15
5447,778,MEDIUM,4,0,2025-02-15
5453,658,LOW,1,0,2025-02-15
5095,695,MEDIUM,2,0,2025-02-15
5186,806,HIGH,3,0,2025-02-15
5036,302,MEDIUM,3,0,2025-02-15
5208,560,LOW,2,0,2025-02-15
4626,636,LOW,0,0,2025-02-15
5071,415,MEDIUM,1,0,2025-02-15
5117,347,LOW,0,5000,2025-02-15
4371,734,MEDIUM,0,0,2025-02-15
5204,542,LOW,1,0,2025-02-15
5041,422,HIGH,1,0,2025-02-15
5376,526,MEDIUM,4,0,2025-02-15
5544,574,LOW,3,0,2025-02-15
5128,329,MEDIUM,0,0,2025-02-15
5271,305,LOW,0,5000,2025-02-15
1837,821,LOW,2,0,2025-02-15
2610,750,MEDIUM,1,0,2025-02-15
5887,325,MEDIUM,3,0,2025-02-15
5205,687,MEDIUM,1,0,2025-02-15
3680,806,LOW,1,0,2025-02-15
5532,316,LOW,2,0,2025-02-15
1960,832,MEDIUM,0,0,2025-02-15
3068,797,MEDIUM,2,0,2025-02-15
3233,611,MEDIUM,0,0,2025-02-15
5386,729,LOW,2,0,2025-02-15
2774,744,LOW,0,0,2025-02-15
5559,670,LOW,0,0,2025-02-15
5497,326,MEDIUM,3,5000,2025-02-15
5954,743,LOW,3,0,2025-02-15
5052,477,HIGH,3,5000,2025-02-15
5574,770,HIGH,0,5000,2025-02-15
5261,354,MEDIUM,4,0,2025-02-15
5946,469,MEDIUM,4,0,2025-02-15
3374,683,MEDIUM,2,0,2025-02-15
5679,729,HIGH,0,0,2025-02-15
5737,755,LOW,3,0,2025-02-15
5175,533,HIGH,1,0,2025-02-15
2413,839,MEDIUM,1,0,2025-02-15
5519,631,HIGH,3,0,2025-02-15
3474,782,LOW,1,0,2025-02-15
5528,760,HIGH,4,0,2025-02-15
5467,736,MEDIUM,4,0,2025-02-15
5146,435,MEDIUM,1,0,2025-02-15
5105,449,LOW,1,0,2025-02-15
4065,811,LOW,0,0,2025-02-15
5998,640,HIGH,0,0,2025-02-15
1591,768,LOW,2,0,2025-02-15
5492,644,HIGH,1,5000,2025-02-15
4654,642,LOW,1,0,2025-02-15
5738,529,MEDIUM,3,0,2025-02-15
5932,420,LOW,0,0,2025-02-15
5017,587,MEDIUM,1,5000,2025-02-15
4750,665,LOW,1,0,2025-02-15
5245,360,HIGH,3,0,2025-02-15
5305,326,MEDIUM,4,0,2025-02-15
1029,768,LOW,1,0,2025-02-15
5939,556,LOW,4,0,2025-02-15
5013,730,MEDIUM,0,0,2025-02-15
4928,786,LOW,1,0,2025-02-15
2765,607,MEDIUM,2,0,2025-02-15
4642,828,LOW,0,0,2025-02-15
5712,693,LOW,2,0,2025-02-15
3516,600,MEDIUM,0,0,2025-02-15
2079,626,MEDIUM,0,0,2025-02-15
4943,723,LOW,1,0,2025-02-15
5358,613,LOW,3,0,2025-02-15
5637,835,HIGH,4,0,2025-02-15
3419,702,LOW,2,0,2025-02-15
5330,608,LOW,3,0,2025-02-15
5609,489,HIGH,0,0,2025-02-15
5927,651,HIGH,0,0,2025-02-15
2741,821,LOW,2,0,2025-02-15
2576,619,MEDIUM,2,0,2025-02-15
5683,781,LOW,1,0,2025-02-15
5059,571,LOW,1,0,2025-02-15
5399,759,MEDIUM,1,5000,2025-02-15
2523,630,MEDIUM,1,0,2025-02-15
4444,806,LOW,2,0,2025-02-15
5747,300,LOW,0,0,2025-02-15
5715,787,HIGH,4,0,2025-02-15
3629,712,MEDIUM,2,0,2025-02-15
5617,651,LOW,0,0,2025-02-15
5213,382,MEDIUM,2,0,2025-02-15
1988,796,LOW,1,0,2025-02-15
5980,477,MEDIUM,0,0,2025-02-15
5757,801,MEDIUM,4,0,2025-02-15
5790,811,MEDIUM,3,0,2025-02-15
5297,469,LOW,1,0,2025-02-15
5895,701,LOW,3,0,2025-02-15
5951,694,MEDIUM,2,0,2025-02-15
2658,608,MEDIUM,2,0,2025-02-15
4743,846,LOW,1,0,2025-02-15
1929,664,LOW,2,0,2025-02-15
5241,830,MEDIUM,2,0,2025-02-15
1273,827,MEDIUM,0,0,2025-02-15
5862,538,LOW,3,0,2025-02-15
5409,494,LOW,4,0,2025-02-15
1205,703,LOW,1,0,2025-02-15
5301,418,LOW,0,5000,2025-02-15
5663,679,HIGH,1,5000,2025-02-15
5816,727,MEDIUM,4,0,2025-02-15
1682,718,MEDIUM,0,0,2025-02-15
5805,322,HIGH,2,0,2025-02-15
5570,775,MEDIUM,0,0,2025-02-15
